Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Num_words_text
275605,B002KNFU8C,A1T6NIM7WOE2RU,Elliott,0,0,3,1336608000,Dwarf Pomegranate,dwarf pomegranate bansai shipped very quickly packaged nicely with peanutswrapping ensure plant cushioned however shipping plant causes stress expected upon ordering plant slightly shriveled dead leaves seems okay also plant pictured less than foot tall besides stress plant being picture still think this great deal 999plus shipping have faith bonsai pomegranate will flourish floridian,54
348323,B003GS3VQ8,A2TN9C5E4A0I3F,Jimmy,0,0,3,1336089600,Mostly just really sweet cashews,combination sounded wonderful picture enticing that isnt exactly what received cashews were crunchy very sweet hard time finding pomegranate like photo even near first handfuls there nada there little which added almost discernable tartness which bought them some sprinklings bottom very tiny disappointed didnt simple sweet cashewscould have gotten those larger quantity cheaper prefer usual honey flavor other brands this vanilla wasnt impressed bought mine local grocery store they were fresh,71
63766,B002IEZJMA,A1BHSP8TPTH8Y5,"CCGal ""MyReviews""",0,0,3,1342396800,"Decent, but wanted a little more flavor",this tasty little drink beyond special comparing this stellar chain there coldiced coffee goes strong little sweet taste sort like when sweetened think there this like drinking sugar added milk helped smooth little drink like cold sweetened coffee,38
159645,B000V9EIIU,A1IZ44GJCYRPVQ,Linda,1,1,3,1285977600,tasty but too sticky - melted in transit or storage,love nips coffee candy since need down sugar ordered these they taste like regular nips coffee candy they still good tasting batch melted wrapper pieces stuck together could definitely bunch them your purse stick them pocket like like rating because mess candy recently bought some woerthers sugarless coffee candy carry purse cause have nips candy when home wash them hands they make messbr they sweetened with maltitol sucralose,68
146472,B000WFKWDI,A38QAHENFEZETY,karen a. jennings,0,3,3,1298505600,Wellness Review Turkey/Salmon,weve been purchasing direct from retail stores either petsmart felix oscars springfield condition cans shipped good would have hoped several cans were dented each shipment quality food very good cost savings outweigh shipping issues convenience going store,37
133815,B002AR14WO,A114GHZE9FYMWY,Ajax,4,5,3,1303344000,Two points of view here,dont know helpful this review will since giving points view that family member person family enjoyed thought good with some coconut creamer sucanat sugar found nicely chocolateybr other hand found pretty bland hardly tasted chocolate like another reviewer commented underwhelmedbr other person family both agree thing however youre expecting something like cocoa will disappointed,54
505080,B003TDKE7Y,AQUXRW1ESMK41,"Small Town Blues ""jf""",0,0,3,1324252800,Disappointed in this one.,have been trying find decaf apricot loose leaf that compares with served little cafe frequented dallas metroplex hoping this would isnt bite that dont care tried mixing plain green first half then 34ths just cant drink very disappointed,38
461327,B000CORSCW,A3B4UHY46BAEO8,C. Jesse,0,0,3,1311811200,"Pretty good for a 'healthy' snack, but not great",best thing about these smell when first open pure white cheddar goodness they dont taste like that first good when more than puffs acidic taste mouth that point most cheddar flavor went away youre with eating small handful these means away youll pleased otherwise theyre just great least theyre other snacks this type,53
360602,B001E6EJTW,A1Y2BBN2TXYAOO,"s8ulbaker ""kirby""",0,0,3,1346889600,Light Tasting Cracker,this cracker tasted better then expected have theses years more some place else notice price changed higher since bought them last month,22
144857,B002OFUBJO,A1MLQY4WBCWD31,Eddie Lee,2,2,3,1309392000,Great product but the subscription ships old products.,love this beef jerky looked everywhere trouble finding readily when found this product subscription amazon more than thrilled subscribe that months cancelled subscription unopened packages beef jerky were hard rock were tasteless result dont know what amazon does receive jerkys cheap thereby giving customers discount rather more them retail enjoy every piece very disappointed result wont resubscribe again,58
535692,B00199CLRG,A68VWHFFT7MSB,"greenbackgoddess ""greenbackgoddess""",0,0,3,1235606400,OK in a pinch,bought this because sale feeling hopeful sale reasonable package however rice awful couldnt even past smell usually adore cumin channa masala passable tasty runny many chickpeas saving rest sauce late night curry cravings from sticking recipe,36
441962,B004E4HUMY,AGEKVD8JPZQMT,"M. Rodriguez ""Cnyper""",0,0,3,1327881600,A good idea,love sweet favorite chickfila just give idea flavor like thought give this really neat idea bottle small enough your pocket small purse your console zero calories sugar diet drink tastes like matter much little thing really dont like about that does drip small drops squeeze least that squeeze about full tablespoon which means your water really cant ever taste like water with touch tastes like watered down hoping could smaller drops more light flavored water taste doesnt work that,79
378927,B005ZBZLPI,A2KLM34ZYB58SP,kernbanks,0,1,3,1326240000,camp coffee,these kcups traditional sense filter vice plastic bottom surprise when opened that didnt make happybr they take home night camping under stars morning sunrise coffee over fire gritty strong full flavor,31
193030,B003P02EX8,A3B9NE6L08O9Q5,RG,0,3,3,1311120000,great product but too expensive through Amazon,cant have fructose find something drink besides plain water this worked great only problem found amazon cost somewhere else they wouldnt cancel order refuse shipment product great service,28
45621,B0041NYV8E,A13WOT3RSXKRD5,LD,0,0,3,1332115200,Not a flavor I care for,regularly lemon juice glass water because refreshing fresh ginger root cooking drink times week hight hopes this beverage tried lemon came through then ginger then feeling heat after taste like medicine added some honey improvement nothing cared have again give neutral rating because lemonginger flavor advertised something want drink,49
220546,B0034EDLS2,A25E4PV2Q39VBU,K. Hayse,0,0,3,1350777600,"YUMMY, but too sweet for an Every Day snack",love coconut flavor really good much sweeter than expected like have healthy morning snack work this just little much serve that purpose have enjoyed having before workout some extra energy wont buying these regular basis,35
299580,B00142BX68,A3LX57I5OKG70V,Rachel W,2,3,3,1336694400,Interesting taste,read about benefits darco decided give hard find this market whole foods near house doesnt have eitherbr taste this herbal interesting hint sweetness with very slight medicinal bitterness feels quite alkaline color light brown particularly delightful tasty neither does have strong captivating aroma like japanese roasted green just weird beyond description reminds dried summer leaves unpleasant though still glad that tried,61
264882,B007TG5EAE,A1K82R24ROO2I7,"A. Cheffy ""Cheffy""",0,0,3,1348099200,Broken every time...,despite amazon sending replacement order these they still came broken only guess that manufacturer sends them already broken amazons faultbr also these spring rolls rice crackers that either bake microwave they puff watch them turn into puffy crackers from flat rice paper rice cracker round takes about minutes high microwave puff into rice cracker children would definitely kick watching these magically morph into funky rice bonnets they look like amish hats once they transformbr unfortunately these were little stale tasting side still edible with some dips fillingsbr curious shrimp ones korean friend told that those actually have best flavor,99
318703,B001E5E33U,A27G3RAWPJP8T6,"B. Silver ""HD lover""",1,2,3,1264809600,Expensive but convenient although a little weak,well little disappointed these twinings kcups reason being that while waiting these guys come mail tried some normal twinings english breakfast teabags beforehand kcups still brew decent although cannot control steepage comes weak side while still tasty much greater expense 045cup less than half that teabags convenience people however youre gogogo morning dont have time worthwhile myself will going back teabags will still keurig fast water best both worlds,69
